"","year_","ID","capdt","gpsdt","weight","culmen","totalHead","tarsus","wing","thr_width","thr_height","sex","n_by_id"
"384",2007,123233278,2007-06-13 11:00:00,2007-06-13 11:11:51,99.0999984741211,28.0100002288818,54.0999984741211,27.8999996185303,142,NA,NA,1,1
"385",2007,123233279,2007-06-13 16:01:00,2007-06-13 16:13:20,107.099998474121,28.3600006103516,56.4500007629395,30.0400009155273,143,NA,NA,1,1
"386",2007,123233280,2007-06-14 13:14:00,2007-06-14 13:24:20,94.1999969482422,28.2099990844727,55.1800003051758,28.1499996185303,142,NA,NA,1,1
"387",2007,123233281,2007-06-11 15:29:00,2007-06-11 15:41:50,100.699996948242,28.4799995422363,55.8899993896484,30.0100002288818,149,NA,NA,1,1
"388",2007,123233282,2007-06-11 16:10:00,2007-06-11 16:19:05,109.400001525879,29.4500007629395,56.6399993896484,28.3799991607666,145,NA,NA,1,1
"389",2007,123233283,2007-06-11 16:30:00,2007-06-11 16:48:15,102.599998474121,28.5699996948242,56.5499992370605,28.5499992370605,140,NA,NA,1,2
"390",2007,123233283,2007-06-19 21:36:00,2007-06-19 21:38:19,102.599998474121,NA,NA,NA,NA,NA,NA,1,2
"391",2007,123233284,2007-06-11 18:04:00,2007-06-11 18:17:25,114.199996948242,29.5599994659424,57.25,29.4599990844727,145,NA,NA,1,1
"392",2007,123233285,2007-06-11 18:17:00,2007-06-11 18:28:23,125.099998474121,29.2900009155273,55.1399993896484,29.6299991607666,145,NA,NA,1,1
"393",2007,123233286,2007-06-14 14:40:00,2007-06-14 14:43:27,84.6999969482422,29.2099990844727,56.1199989318848,27.8999996185303,142,NA,NA,1,1
"394",2007,123233287,2007-06-15 16:35:00,2007-06-15 16:44:20,101.5,28.4200000762939,54.1699981689453,28.9500007629395,141,NA,NA,1,1
"395",2007,123233288,2007-06-15 17:10:00,2007-06-15 17:23:05,108.900001525879,29.9099998474121,56.1800003051758,27.2199993133545,144,NA,NA,1,1
"396",2007,123233289,2007-06-16 15:35:00,2007-06-16 15:45:54,101.900001525879,28.6499996185303,55.0400009155273,28.7600002288818,144.5,NA,NA,1,1
"397",2007,123233290,2007-06-16 17:25:00,2007-06-16 17:38:18,100.599998474121,30.3199996948242,56.2999992370605,28.2000007629395,146,NA,NA,1,1
"398",2007,123233291,2007-06-17 10:08:00,2007-06-17 10:24:53,95.4000015258789,27.9599990844727,55.2999992370605,28.2900009155273,144,NA,NA,1,1
"399",2007,123233292,2007-06-17 21:40:00,2007-06-17 21:51:40,97.9000015258789,29.9699993133545,56.1199989318848,29.8999996185303,143,NA,NA,1,1
"400",2007,123233293,2007-06-18 10:54:00,2007-06-18 11:05:00,101.599998474121,29.6599998474121,55.9599990844727,26.9599990844727,145.5,NA,NA,1,1
"401",2007,123233294,2007-06-18 11:40:00,2007-06-18 11:59:40,96.1999969482422,27.6900005340576,54.1300010681152,27.7399997711182,144,NA,NA,1,1
"402",2007,123233295,2007-06-18 13:38:00,2007-06-18 13:47:04,98.3000030517578,28.7700004577637,54.9500007629395,29.8899993896484,143,NA,NA,1,1
"403",2007,123233296,2007-06-18 14:45:00,2007-06-18 14:55:56,109.5,31.0400009155273,58.1399993896484,29.9200000762939,148.5,NA,NA,1,1
"404",2007,123233297,2007-06-18 15:43:00,2007-06-18 15:46:00,100.400001525879,31.2700004577637,58.6500015258789,29.1200008392334,144,NA,NA,1,1
"405",2007,123233298,2007-06-16 11:30:00,2007-06-16 11:38:41,102,28.4899997711182,56.7099990844727,30.5400009155273,151,NA,NA,1,1
"406",2007,123233299,2007-06-19 15:35:00,2007-06-19 15:47:36,102,29.9500007629395,56.2599983215332,28.5300006866455,144.5,NA,NA,1,1
"407",2007,123233300,2007-06-19 16:20:00,2007-06-19 16:27:38,93.6999969482422,26.7099990844727,53.8600006103516,29.0799999237061,145,NA,NA,1,1
"408",2007,123233301,2007-06-12 09:56:00,2007-06-12 10:00:33,114,30.0200004577637,56.9300003051758,28.4699993133545,144,NA,NA,1,1
"409",2007,123233302,2007-06-12 10:47:00,2007-06-12 10:50:24,97.5,29.5,55.2900009155273,28.4500007629395,143,NA,NA,1,1
"410",2007,123233303,2007-06-12 12:18:00,2007-06-12 12:21:16,98.5999984741211,29.1000003814697,55.3400001525879,29.9500007629395,146,NA,NA,1,1
"411",2007,123233304,2007-06-12 12:40:00,2007-06-12 12:50:36,99.6999969482422,28.8299999237061,55.8800010681152,28.5400009155273,145,NA,NA,1,2
"412",2007,123233304,2007-06-19 15:10:00,2007-06-19 15:22:07,79.5,NA,NA,NA,NA,NA,NA,1,2
"413",2007,123233305,2007-06-12 14:06:00,2007-06-12 14:13:52,102.900001525879,28.6000003814697,53.2299995422363,27.3400001525879,146,NA,NA,1,1
"414",2007,123233306,2007-06-12 16:16:00,2007-06-12 17:01:09,94.8000030517578,28.0300006866455,54.939998626709,28.4300003051758,141,NA,NA,1,1
"415",2007,123233307,2007-06-19 12:40:00,2007-06-19 12:51:17,95.8000030517578,26.2000007629395,53.2799987792969,28.2800006866455,140,NA,NA,1,1
"416",2007,123233308,2007-06-21 11:20:00,2007-06-21 11:29:20,98.9000015258789,28.5599994659424,55.4599990844727,27.8999996185303,141,NA,NA,1,1
"417",2007,123233309,2007-06-21 13:27:00,2007-06-21 13:59:36,96.9000015258789,26.8899993896484,54.0800018310547,26.8799991607666,139,NA,NA,1,1
"418",2007,123233310,2007-06-21 16:50:00,2007-06-21 16:55:43,96.8000030517578,27.7900009155273,52.8199996948242,28.5,145.5,NA,NA,1,1
"419",2007,123233311,2007-06-22 11:09:00,2007-06-22 11:13:17,91.8000030517578,28.9699993133545,56.0999984741211,27.4400005340576,144.5,NA,NA,1,1
"420",2007,123233312,2007-06-22 13:32:00,2007-06-22 13:39:10,95.9000015258789,30,56.560001373291,28.0699996948242,151.5,NA,NA,1,1
"421",2007,123233313,2007-06-28 16:39:00,2007-06-28 16:43:03,107.699996948242,29.7199993133545,56.8800010681152,28.3400001525879,149.5,NA,NA,1,1
"422",2007,123233314,2007-06-28 10:59:00,2007-06-28 11:09:55,88,29.5599994659424,55.1199989318848,29.7700004577637,142,NA,NA,1,1
"423",2007,123233315,2007-06-28 12:54:00,2007-06-28 12:55:20,106.400001525879,27.6599998474121,54.5999984741211,29.0900001525879,143.5,NA,NA,1,1
"424",2007,123233316,2007-06-28 17:24:00,2007-06-28 17:28:10,90.3000030517578,29.4300003051758,57.4799995422363,29.0499992370605,148,NA,NA,1,1
"425",2007,123233317,2007-06-28 17:24:00,2007-06-28 17:28:10,85.5,28.8700008392334,57.3499984741211,28.2199993133545,144,NA,NA,1,1
"426",2007,123233319,2007-06-28 14:34:00,2007-06-28 14:28:43,78.9000015258789,28.4899997711182,55.560001373291,28.1000003814697,143,NA,NA,1,1
"427",2007,123233320,2007-06-28 15:55:00,2007-06-28 16:06:11,92.4000015258789,28.1399993896484,56.3400001525879,29.4099998474121,150.5,NA,NA,1,1
"428",2007,123233351,2007-06-21 13:15:00,2007-06-21 14:57:24,101,27.6299991607666,54.0099983215332,27.9699993133545,145,NA,NA,1,1
"429",2007,123233352,2007-06-21 16:45:00,2007-06-21 17:30:45,98.5,29.6299991607666,56.7900009155273,28.1399993896484,145.5,NA,NA,1,1
"430",2007,123233401,2007-06-14 21:00:00,2007-06-14 10:11:49,NA,30.4300003051758,58.2299995422363,29.0699996948242,146.5,NA,NA,1,1
"431",2007,198103126,2007-06-12 15:38:00,2007-06-12 15:50:50,92.0999984741211,29.9599990844727,57,28.0699996948242,144,NA,NA,1,1
"432",2007,221113849,2007-06-22 11:09:00,2007-06-22 11:13:17,87.4000015258789,29.3400001525879,55.9000015258789,30.6299991607666,139,NA,NA,1,1
"433",2008,123213087,2008-06-01 10:20:00,2008-06-01 10:16:23,90.5,30.2700004577637,56.7299995422363,28.25,142,NA,NA,1,1
"434",2008,123233290,2008-06-18 15:42:00,2008-06-18 15:40:36,99.4000015258789,30.7000007629395,56.7000007629395,28.5,146,NA,NA,1,1
"435",2008,127231801,2008-05-30 13:20:00,2008-05-30 13:01:20,103.300003051758,30.7999992370605,58.4000015258789,30.7000007629395,147.5,NA,NA,1,1
"436",2008,127231802,2008-05-30 14:30:00,2008-05-30 14:31:39,115,29.2000007629395,57.4199981689453,29.1000003814697,144,NA,NA,1,1
"437",2008,127231803,2008-05-30 15:55:00,2008-05-30 15:35:04,101.400001525879,30.3999996185303,58.2000007629395,29.8999996185303,149,NA,NA,1,1
"438",2008,127231804,2008-05-30 15:57:00,2008-05-31 13:55:52,107.300003051758,26.3999996185303,53,28.2999992370605,143.5,NA,NA,1,1
"439",2008,127231805,2008-06-01 09:35:00,2008-06-01 09:24:52,101.400001525879,31.4699993133545,58.7400016784668,29.5,147,NA,NA,1,1
"440",2008,127231806,2008-06-01 10:00:00,2008-06-01 09:45:48,96.0999984741211,31.7700004577637,58.3899993896484,29.4099998474121,142,NA,NA,1,1
"441",2008,127231807,2008-06-01 11:05:00,2008-06-01 11:00:13,112,29.6200008392334,56.6300010681152,31.2199993133545,144.5,NA,NA,1,1
"442",2008,127231808,2008-06-01 11:30:00,2008-06-01 11:16:30,84.6999969482422,29.7000007629395,55.2099990844727,27.6399993896484,144.5,NA,NA,1,1
"443",2008,127231809,2008-06-01 12:12:00,2008-06-01 12:01:53,107.300003051758,29.5,56.4500007629395,30.2999992370605,143,NA,NA,1,1
"444",2008,127231810,2008-06-03 09:15:00,2008-05-30 14:50:56,99.5,27.1299991607666,54.4099998474121,28.5400009155273,142,NA,NA,1,1
"445",2008,127231811,2008-06-03 10:10:00,2008-06-03 10:02:49,94.6999969482422,29.2199993133545,57.2099990844727,30.8199996948242,150,NA,NA,1,2
"446",2008,127231811,2008-06-05 16:59:00,2008-06-05 17:05:44,110.800003051758,NA,NA,NA,NA,NA,NA,1,2
"447",2008,127231812,2008-06-03 10:40:00,2008-06-03 10:33:30,106.699996948242,28.2700004577637,54.439998626709,26.9500007629395,143,NA,NA,1,1
"448",2008,127231813,2008-06-03 11:27:00,2008-06-03 11:17:52,103,27.8099994659424,55.4599990844727,28.0699996948242,148,NA,NA,1,1
"449",2008,127231814,2008-06-03 11:55:00,2008-06-03 11:40:57,103.800003051758,29.9699993133545,56.8600006103516,29.8600006103516,146.5,NA,NA,1,3
"450",2008,127231814,2008-06-06 16:10:00,2008-06-06 17:02:51,104.400001525879,NA,NA,NA,NA,NA,NA,1,3
"451",2008,127231814,2008-06-16 09:43:00,2008-06-16 09:58:57,103.199996948242,NA,NA,NA,NA,NA,NA,1,3
"452",2008,127231815,2008-06-03 12:10:00,2008-06-03 11:40:57,95.4000015258789,29.2600002288818,55.7299995422363,28.4400005340576,144.5,NA,NA,1,1
"453",2008,127231816,2008-06-03 16:20:00,2008-06-03 16:05:38,97.5999984741211,28.8099994659424,55.4799995422363,29.3199996948242,139.5,NA,NA,1,1
"454",2008,127231817,2008-06-03 16:35:00,2008-06-03 16:20:06,92.4000015258789,28.5,55.3400001525879,27.8199996948242,141,NA,NA,1,1
"455",2008,127231818,2008-06-03 16:51:00,2008-06-03 16:35:43,101.900001525879,29.7399997711182,56.1599998474121,30.4300003051758,147,NA,NA,1,1
"456",2008,127231819,2008-06-03 17:18:00,2008-06-03 17:02:32,92.3000030517578,31.1200008392334,59.1800003051758,30.8400001525879,147.5,NA,NA,1,1
"457",2008,127231820,2008-06-03 17:42:00,2008-06-03 17:29:41,93.9000015258789,28.4799995422363,55.8800010681152,29.3500003814697,145,NA,NA,1,1
"458",2008,127231821,2008-06-03 18:00:00,2008-06-03 17:52:07,93.4000015258789,27.7999992370605,55.810001373291,29.0200004577637,143.5,NA,NA,1,1
"459",2008,127231822,2008-06-04 09:07:00,2008-06-04 09:02:28,98,30.1399993896484,56.5999984741211,27.3400001525879,145,NA,NA,1,1
"460",2008,127231823,2008-06-04 09:48:00,2008-06-04 09:20:22,102.400001525879,30.5499992370605,57.3300018310547,30.2099990844727,145,NA,NA,1,1
"461",2008,127231824,2008-06-04 10:14:00,2008-06-04 09:20:22,90.6999969482422,29.4400005340576,55.5,28.9699993133545,139,NA,NA,1,1
"462",2008,127231825,2008-06-04 10:52:00,2008-06-04 10:36:17,101.099998474121,31.0100002288818,55.1199989318848,28.7800006866455,143,NA,NA,1,1
"463",2008,127231826,2008-06-04 11:55:00,2008-06-04 11:42:29,96.0999984741211,28.5900001525879,55.7599983215332,28.4899997711182,146,NA,NA,1,1
"464",2008,127231827,2008-06-04 13:25:00,2008-06-04 13:08:24,112.599998474121,29.3299999237061,55.9300003051758,28.6200008392334,139,NA,NA,1,1
"465",2008,127231828,2008-06-04 13:45:00,2008-06-04 13:31:30,107.400001525879,29.5900001525879,56.3699989318848,29.6700000762939,146,NA,NA,1,1
"466",2008,127231829,2008-06-04 14:01:00,2008-06-04 13:31:30,103.599998474121,28.3700008392334,55.5200004577637,27.1599998474121,143,NA,NA,1,1
"467",2008,127231830,2008-06-04 14:18:00,2008-06-04 14:03:18,105.599998474121,29.5100002288818,56.9199981689453,29.7199993133545,145.5,NA,NA,1,1
"468",2008,127231831,2008-06-04 14:44:00,2008-06-04 14:28:09,109,28.2199993133545,55.2700004577637,29.5100002288818,144,NA,NA,1,2
"469",2008,127231831,2008-06-06 13:19:00,2008-06-06 13:07:52,NA,NA,NA,NA,NA,NA,NA,1,2
"470",2008,127231832,2008-06-05 14:59:00,2008-06-05 14:59:44,115.900001525879,30.2299995422363,56.3300018310547,29.7099990844727,148,NA,NA,1,1
"471",2008,127231833,2008-06-05 16:00:00,2008-06-05 16:03:12,109.099998474121,30.1200008392334,56.9500007629395,29.0599994659424,141,NA,NA,1,1
"472",2008,127231834,2008-06-05 16:18:00,2008-06-05 16:21:45,114,30.7099990844727,57.2900009155273,30.3600006103516,148,NA,NA,1,1
"473",2008,127231835,2008-06-05 17:38:00,2008-06-05 17:40:22,102.800003051758,27.3899993896484,53.7700004577637,27.2199993133545,136.5,NA,NA,1,1
"474",2008,127231836,2008-06-06 09:00:00,2008-06-06 09:33:16,97.3000030517578,27.0900001525879,53.5900001525879,28.5900001525879,144,NA,NA,1,1
"475",2008,127231837,2008-06-06 09:50:00,2008-06-06 10:11:25,104.199996948242,30.9400005340576,58.5800018310547,30.7000007629395,144,NA,NA,1,1
"476",2008,127231838,2008-06-06 11:00:00,2008-06-06 11:10:05,102.599998474121,29,57.2000007629395,30.75,141,NA,NA,1,2
"477",2008,127231838,2008-06-07 10:05:00,2008-06-13 02:36:44,NA,NA,NA,NA,NA,NA,NA,1,2
"478",2008,127231839,2008-06-06 13:34:00,2008-06-06 12:35:51,97.3000030517578,30.3199996948242,57.1500015258789,28.9799995422363,142,NA,NA,1,1
"479",2008,127231840,2008-06-07 13:28:00,2008-06-07 13:27:52,99,29.9599990844727,57,28.6900005340576,145,NA,NA,1,1
"480",2008,127231841,2008-06-08 11:44:00,2008-06-08 10:43:17,85,30.8999996185303,57.7000007629395,28.7000007629395,144,NA,NA,1,1
"481",2008,127231842,2008-06-08 12:35:00,2008-06-08 12:41:15,92,28.5499992370605,55.25,28,142,NA,NA,1,2
"482",2008,127231842,2008-06-14 13:38:00,2008-06-14 13:40:49,93.5,NA,NA,NA,NA,NA,NA,1,2
"483",2008,127231843,2008-06-08 15:02:00,2008-06-08 15:05:53,110,30.2900009155273,57.8499984741211,30.7600002288818,145,NA,NA,1,1
"484",2008,127231844,2008-06-09 11:35:00,2008-06-09 12:06:19,90,30,56.2999992370605,28.8999996185303,141,NA,NA,1,1
"485",2008,127231845,2008-06-09 16:18:00,2008-06-09 16:12:10,91,29.3999996185303,56.5,29.3999996185303,142,NA,NA,1,1
"486",2008,127231846,2008-06-09 17:00:00,2008-06-09 17:04:25,98,28.1000003814697,54.9000015258789,29.3999996185303,144.5,NA,NA,1,2
"487",2008,127231846,2008-06-14 10:32:00,2008-06-14 10:39:03,96,NA,NA,NA,NA,NA,NA,1,2
"488",2008,127231847,2008-06-09 17:00:00,2008-06-09 17:04:10,100,29.2999992370605,55.7000007629395,30.2000007629395,147.5,NA,NA,1,1
"489",2008,127231848,2008-06-10 02:53:00,2008-06-10 02:54:04,95,27.3999996185303,54.4000015258789,30.2999992370605,143,NA,NA,1,1
"490",2008,127231849,2008-06-11 10:46:00,2008-06-11 10:46:53,90,26.8999996185303,54.7000007629395,28.7000007629395,140.5,NA,NA,1,1
"491",2008,127231850,2008-06-11 11:13:00,2008-06-11 11:14:16,108,31.2000007629395,57.4000015258789,30.7000007629395,145,NA,NA,1,1
"492",2008,127231851,2008-06-11 11:32:00,2008-06-11 11:32:25,92,28,54.5999984741211,29,139.5,NA,NA,1,1
"493",2008,127231852,2008-06-11 12:32:00,2008-06-11 12:33:51,106,29.7999992370605,55.9000015258789,32,150,NA,NA,1,1
"494",2008,127231853,2008-06-11 16:30:00,2008-06-11 16:38:04,117,30,56.5,31.8999996185303,149.5,NA,NA,1,1
"495",2008,127231854,2008-06-11 16:52:00,2008-06-11 16:38:04,101,29.2000007629395,57,30.2999992370605,146.5,NA,NA,1,1
"496",2008,127231855,2008-06-11 17:48:00,2008-06-11 17:51:33,102,32.5,60,32.5,151.5,NA,NA,1,1
"497",2008,127231856,2008-06-12 09:30:00,2008-06-12 09:45:20,85,27.1100006103516,53.9000015258789,28.1100006103516,144,NA,NA,1,1
"498",2008,127231857,2008-06-12 10:19:00,2008-06-12 10:59:54,95,28.2000007629395,54.7999992370605,28.2000007629395,144.5,NA,NA,1,1
"499",2008,127231858,2008-06-12 13:12:00,2008-06-12 13:22:06,96,29,56.2999992370605,28.3999996185303,148,NA,NA,1,1
"500",2008,127231859,2008-06-12 14:05:00,2008-06-12 14:10:33,88,29.6000003814697,56.2000007629395,29.6000003814697,138,NA,NA,1,2
"501",2008,127231859,2008-06-21 10:28:00,2008-06-21 10:25:12,90.9000015258789,NA,NA,NA,NA,NA,NA,1,2
"502",2008,127231860,2008-06-12 15:07:00,2008-06-12 15:13:45,97,27.1000003814697,54.4000015258789,28.3999996185303,149,NA,NA,1,1
"503",2008,127231861,2008-06-12 15:44:00,2008-06-12 15:56:38,97,29.5,57.0999984741211,28.6499996185303,146,NA,NA,1,1
"504",2008,127231862,2008-06-13 17:18:00,2008-06-13 17:17:47,113.199996948242,30.5,58.5,32.5,150.5,NA,NA,1,1
"505",2008,127231863,2008-06-13 17:40:00,2008-06-13 17:41:33,92.1999969482422,27.7000007629395,53.7000007629395,28.3999996185303,136,NA,NA,1,1
"506",2008,127231864,2008-06-13 18:00:00,2008-06-13 18:17:56,115.099998474121,30.1000003814697,56.5999984741211,28.2999992370605,147,NA,NA,1,1
"507",2008,127231865,2008-06-13 18:20:00,2008-06-13 18:21:08,104.400001525879,27.7000007629395,55,29.8999996185303,145,NA,NA,1,1
"508",2008,127231866,2008-06-14 11:01:00,2008-06-14 11:06:26,98,29.1000003814697,56.0999984741211,27.6000003814697,143,NA,NA,1,2
"509",2008,127231866,2008-06-16 15:30:00,2008-06-16 15:49:30,94.5999984741211,NA,NA,NA,NA,NA,NA,1,2
"510",2008,127231867,2008-06-14 11:35:00,2008-06-14 11:35:19,108,31.2999992370605,59,30.1399993896484,145.5,NA,NA,1,1
"511",2008,127231868,2008-06-14 12:10:00,2008-06-14 12:11:05,99.5,28.2999992370605,55,29.2999992370605,148,NA,NA,1,1
"512",2008,127231869,2008-06-14 12:35:00,2008-06-14 12:51:33,109,29.3999996185303,56.0999984741211,30.8999996185303,146,NA,NA,1,1
"513",2008,127231870,2008-06-14 13:42:00,2008-06-14 14:30:09,102,29.3999996185303,58,28.8999996185303,146.5,NA,NA,1,1
"514",2008,127231901,2008-06-03 18:19:00,2008-06-03 18:05:32,89.9000015258789,29.7000007629395,55.6699981689453,29.5799999237061,149.5,NA,NA,1,2
"515",2008,127231901,2008-06-07 10:28:00,2008-06-07 10:52:47,99,NA,NA,NA,NA,NA,NA,1,2
"516",2008,127231902,2008-06-04 14:10:00,2008-06-04 14:12:04,89.5999984741211,29.5699996948242,55.3400001525879,29.0100002288818,142,NA,NA,1,2
"517",2008,127231902,2008-06-09 17:46:00,2008-06-09 17:49:55,100,NA,NA,NA,NA,NA,NA,1,2
"518",2008,127231903,2008-06-07 09:38:00,2008-06-07 09:45:57,100.599998474121,29.6299991607666,56.3899993896484,30.8999996185303,149.5,NA,NA,1,2
"519",2008,127231903,2008-06-09 09:35:00,2008-06-09 09:43:29,103,NA,NA,NA,NA,NA,NA,1,2
"520",2008,127231904,2008-06-07 10:44:00,2008-06-07 10:47:16,96.0999984741211,29.8999996185303,56.9500007629395,28.7299995422363,140.5,NA,NA,1,2
"521",2008,127231904,2008-06-08 11:00:00,2008-06-08 10:43:17,94,NA,NA,NA,NA,NA,NA,1,2
"522",2008,127231905,2008-06-07 11:20:00,2008-06-07 11:25:35,100.400001525879,29.1900005340576,56.1500015258789,29.1200008392334,145,NA,NA,1,1
"523",2008,127231906,2008-06-07 12:13:00,2008-06-07 11:16:30,97.3000030517578,28.8899993896484,54.9099998474121,27.3099994659424,145,NA,NA,1,1
"524",2008,127231907,2008-06-07 16:51:00,2008-06-07 16:07:00,104,28.3999996185303,55.7000007629395,29.7999992370605,149,NA,NA,1,1
"525",2008,127231908,2008-06-07 17:17:00,2008-06-07 16:33:39,104,29.2999992370605,57.5,30.3500003814697,146,NA,NA,1,1
"526",2008,127231909,2008-06-08 12:15:00,2008-06-08 12:29:03,103.800003051758,30.8999996185303,58.7000007629395,29.2999992370605,146,NA,NA,1,1
"527",2008,127231910,2008-06-08 16:12:00,2008-06-08 16:16:59,98.8000030517578,30.7000007629395,56,28.7999992370605,146,NA,NA,1,1
"528",2008,127231911,2008-06-08 17:20:00,2008-06-08 17:23:14,102.599998474121,29.1800003051758,56.2999992370605,29.4500007629395,143,NA,NA,1,1
"529",2008,127231912,2008-06-09 15:33:00,2008-06-09 15:35:21,98.0999984741211,28.0300006866455,54.4500007629395,29.5,140,NA,NA,1,1
"530",2008,127231913,2008-06-09 17:18:00,2008-06-09 17:19:33,106,27.4799995422363,54.7299995422363,28.5799999237061,147,NA,NA,1,1
"531",2008,127231914,2008-06-10 09:55:00,2008-06-10 10:45:44,115,29.4699993133545,56.0299987792969,28.9099998474121,145,NA,NA,1,1
"532",2008,127231915,2008-06-10 11:24:00,2008-06-10 10:35:37,104.5,29.3700008392334,56.7099990844727,29.9899997711182,146,NA,NA,1,2
"533",2008,127231915,2008-06-10 18:41:00,2008-06-10 18:03:37,109.099998474121,NA,NA,NA,NA,NA,NA,1,2
"534",2008,127231916,2008-06-10 12:35:00,2008-06-10 11:55:17,100.400001525879,29.7999992370605,57.9199981689453,29.8199996948242,147,NA,NA,1,1
"535",2008,127231917,2008-06-11 10:46:00,2008-06-11 10:57:34,105.699996948242,30.3999996185303,56.0999984741211,30.4799995422363,151,NA,NA,1,1
"536",2008,127231918,2008-06-12 10:42:00,2008-06-12 10:44:44,97.8000030517578,29.4300003051758,55.8300018310547,28.4699993133545,141,NA,NA,1,1
"537",2008,127231919,2008-06-12 11:17:00,2008-06-12 11:19:45,106.300003051758,29.9799995422363,56.5699996948242,28.9200000762939,141,NA,NA,1,1
"538",2008,127231920,2008-06-12 12:33:00,2008-06-12 12:45:34,99.6999969482422,30.3600006103516,57.3499984741211,29.6000003814697,144.5,NA,NA,1,1
"539",2008,127231921,2008-06-12 15:47:00,2008-06-12 16:01:03,96.0999984741211,30.6100006103516,56.6599998474121,29.7999992370605,144,NA,NA,1,1
"540",2008,127231922,2008-06-12 16:36:00,2008-06-12 16:38:46,100.300003051758,28.5,58.8800010681152,28.7999992370605,146,NA,NA,1,1
"541",2008,127231923,2008-06-13 15:09:00,2008-06-13 15:09:29,94.3000030517578,29.5,57.0499992370605,29.2099990844727,142.5,NA,NA,1,2
"542",2008,127231923,2008-06-19 12:42:00,2008-06-19 12:43:29,101,NA,NA,NA,NA,NA,NA,1,2
"543",2008,127231924,2008-06-13 17:10:00,2008-06-13 17:12:19,95.5,30.4500007629395,56.060001373291,29.5599994659424,143.5,NA,NA,1,1
"544",2008,127231925,2008-06-13 18:11:00,2008-06-13 18:09:34,103.5,30.1700000762939,56.2200012207031,28.6299991607666,140,NA,NA,1,1
"545",2008,127231926,2008-06-14 11:44:00,2008-06-14 11:47:48,111.400001525879,33.2000007629395,60.3199996948242,29.1100006103516,150,NA,NA,1,2
"546",2008,127231926,2008-06-15 11:50:00,2008-06-15 12:10:28,106.5,NA,NA,NA,NA,NA,NA,1,2
"547",2008,127231927,2008-06-14 17:08:00,2008-06-14 17:16:25,98.5999984741211,29.6399993896484,55.689998626709,29.0799999237061,144,NA,NA,1,1
"548",2008,127231928,2008-06-15 16:28:00,2008-06-15 16:27:00,103,30.7999992370605,57.2099990844727,28.5499992370605,143,NA,NA,1,1
"549",2008,127231929,2008-06-15 17:49:00,2008-06-15 17:49:20,104.400001525879,29.1700000762939,56.1300010681152,29.1200008392334,146,NA,NA,1,1
"550",2008,127231930,2008-06-15 18:15:00,2008-06-15 18:18:29,99.6999969482422,31.2299995422363,58.4599990844727,29.4699993133545,145,NA,NA,1,1
"551",2008,127231931,2008-06-16 10:32:00,2008-06-16 10:29:18,98.5999984741211,26.7000007629395,53.4000015258789,28,144.5,NA,NA,1,1
"552",2008,127231932,2008-06-16 12:12:00,2008-06-16 12:29:17,91,27.3999996185303,54.2999992370605,26.5,141,NA,NA,1,1
"553",2008,127231933,2008-06-16 14:39:00,2008-06-16 14:40:13,105,30.5,57.9000015258789,29.2999992370605,145.5,NA,NA,1,1
"554",2008,127231934,2008-06-16 15:05:00,2008-06-16 15:22:45,102,29.7000007629395,57.4000015258789,29.7000007629395,147,NA,NA,1,1
"555",2008,127231935,2008-06-16 16:16:00,2008-06-16 16:15:53,99.5999984741211,28.2000007629395,54.9000015258789,28,143,NA,NA,1,1
"556",2008,127231936,2008-06-18 09:43:00,2008-06-18 09:45:20,103.5,29.9699993133545,57.6100006103516,28.5400009155273,145,NA,NA,1,1
"557",2008,127231937,2008-06-18 10:30:00,2008-06-18 10:31:53,101.199996948242,29.3999996185303,56.8800010681152,28.0400009155273,145,NA,NA,1,1
"558",2008,127231938,2008-06-18 11:03:00,2008-06-18 11:12:54,96.3000030517578,28.0900001525879,54.1500015258789,29.75,141,NA,NA,1,1
"559",2008,127231939,2008-06-18 11:37:00,2008-06-18 11:35:45,96.0999984741211,28.8999996185303,56.7000007629395,29.2999992370605,144,NA,NA,1,1
"560",2008,127231940,2008-06-18 12:10:00,2008-06-18 12:14:04,95.5,29.6000003814697,55.9000015258789,28,143,NA,NA,1,1
"561",2008,127231941,2008-06-18 14:00:00,2008-06-18 14:03:04,98.5999984741211,28.3999996185303,55.5999984741211,29.5,143,NA,NA,1,1
"562",2008,127231942,2008-06-19 11:02:00,2008-06-19 11:02:22,101.5,29.2199993133545,56.2099990844727,27.5200004577637,148,NA,NA,1,1
"563",2008,127231943,2008-06-19 17:44:00,2008-06-19 17:39:26,99.6999969482422,28.6599998474121,57.5800018310547,29.8799991607666,143,NA,NA,1,1
"564",2008,127231944,2008-06-20 10:10:00,2008-06-20 10:12:22,103.800003051758,30.5,59,29.5,146,NA,NA,1,1
"565",2008,127231945,2008-06-20 11:10:00,2008-06-20 11:13:31,109,29.7999992370605,57.4000015258789,30.3999996185303,145,NA,NA,1,1
"566",2008,127231946,2008-06-20 11:50:00,2008-06-20 11:49:01,121.199996948242,29,55.4000015258789,29.9500007629395,138,NA,NA,1,1
"567",2008,127231947,2008-06-20 13:44:00,2008-06-20 13:44:57,107.400001525879,29.1000003814697,56.7000007629395,27,149,NA,NA,1,1
"568",2008,127231948,2008-06-20 14:08:00,2008-06-20 14:08:31,102.900001525879,29,55.7999992370605,30.2999992370605,146.5,NA,NA,1,1
